timestamp,energy_consumption,temperature,humidity,solar_radiation,wind_speed
2020-01-01 00:00:00,202.48357076505616,27.161242417908337,61.10094436049386,5.585391120849033,5.387717529585217
2020-01-01 01:00:00,199.34673166955594,26.56509020965866,60.32224632549699,0.0,6.888650602838768
2020-01-01 02:00:00,203.3145489035703,25.892233584888608,56.27776265157426,12.123794179277178,4.17978407538674
2020-01-01 03:00:00,207.72930825724887,26.29860401403861,64.06685487158849,12.883016950193221,5.7993227530195925
2020-01-01 04:00:00,198.98144445046546,25.39078722266994,57.80554506358873,0.0,5.676421231379468
2020-01-01 05:00:00,199.01957833718734,25.642279221126277,61.365949312791344,0.0,5.204421545585181
2020-01-01 06:00:00,208.12437830854716,25.487714141651846,57.20928126545618,2.2757838242662074,4.911465448104639
2020-01-01 07:00:00,204.10353815932828,25.05315173446173,67.50572855749729,0.0,4.742699653689676
2020-01-01 08:00:00,197.95704190217268,26.56763250888908,64.04354670619449,18.77211543474261,5.848494078327389
2020-01-01 09:00:00,203.05526226604826,25.791059433871425,57.7538168412015,0.0,5.499042742764408
2020-01-01 10:00:00,198.0634205605756,23.31467559982715,60.351001016487345,12.152371419660174,5.355671874250216
2020-01-01 11:00:00,198.08990585582018,26.14146482957501,57.006499002677806,0.0,5.563669610375738
2020-01-01 12:00:00,201.6664100653199,25.58582053928707,59.034784104698275,0.0,4.95992926858022
2020-01-01 13:00:00,190.92823991507976,26.32176363945949,61.38014334958994,0.0,5.8207804246921135
2020-01-01 14:00:00,191.9080926160254,24.898133112194117,62.65500826332061,0.0,4.34637846521354
2020-01-01 15:00:00,197.75928284423898,26.73763774303943,56.413268219395185,0.0,5.144578676092736
2020-01-01 16:00:00,195.54460153455196,24.99895012373184,57.89131694463224,8.543742566601303,5.0019372424799995
2020-01-01 17:00:00,202.21802824121065,26.577136638094483,62.97084730384187,20.507343080081885,4.834215429632061
2020-01-01 18:00:00,196.14470330117936,24.22404419748392,64.12585154286124,3.4548437721778313,5.121155077323851
2020-01-01 19:00:00,193.66133479352055,24.37008900633307,57.84329297941462,6.599558498486653,4.459299072217
2020-01-01 20:00:00,208.08912414940528,26.356311962343963,63.041801279403465,9.477508557071651,7.61483866869235
2020-01-01 21:00:00,199.6700230524921,24.496269841665928,56.47301959611735,0.0,6.227424072884659
2020-01-01 22:00:00,201.17456693636638,29.578991639314715,59.295855215873395,6.454178055066385,6.222130188269924
2020-01-01 23:00:00,193.7512033100945,26.30792574706307,56.76369557894927,27.8726768986431,5.684511944611749
2020-01-02 00:00:00,198.19104577937327,25.232492168116114,58.98827310612276,11.18131586764688,6.015717893781089
2020-01-02 01:00:00,201.50558420636915,26.83005606583666,65.94185883844186,28.477280060549862,6.001878688255943
2020-01-02 02:00:00,195.23401178390483,24.236502898678275,60.057900207886775,8.146805299559908,4.796325425452294
2020-01-02 03:00:00,202.90547459572244,27.051502448803397,59.38536962785344,2.007536304241034,4.782620757193332
2020-01-02 04:00:00,198.06179216957713,27.003552216356862,58.545401732938835,18.948704397193623,4.2788012479799225
2020-01-02 05:00:00,199.64451413001285,27.727758747860456,59.34883154453648,21.455432110835027,5.77654777263443
2020-01-02 06:00:00,198.13244308471693,24.3466802910477,57.83132315526693,4.154899096841792,3.3730750070587003
2020-01-02 07:00:00,210.44035620482992,22.790441434677692,60.675818230824476,13.068071667078078,5.4633142454292605
2020-01-02 08:00:00,201.14946402702856,24.023207117114207,60.17618584758747,9.09047940275425,4.744291885074636
2020-01-02 09:00:00,195.96637596887382,24.68786367509077,58.910305206121805,0.0,3.440378226716553
2020-01-02 10:00:00,205.40563109411292,28.593156074800703,58.65528206533669,0.0,5.3570123069588504
2020-01-02 11:00:00,195.22665952321688,29.65636494755079,60.848157480847796,8.581877139399603,4.809541370756029
2020-01-02 12:00:00,202.41316216964194,25.963273360511835,58.120233515860214,22.437475233951723,5.489775936369804
2020-01-02 13:00:00,191.60845504139388,25.300337670513503,59.59636354736062,19.743096281714145,4.569308596550616
2020-01-02 14:00:00,194.8038317896788,24.58934833369766,58.97167354077232,2.3795087896978746,3.6422350694889474
2020-01-02 15:00:00,202.467019356692,26.946152067748503,53.715600789317826,0.6199987528868576,4.936462210360679
2020-01-02 16:00:00,205.21299185290857,29.681541352095078,62.92272412630518,3.4100321419871964,4.221997526518585
2020-01-02 17:00:00,202.41544062950825,28.883687374972208,54.85305350417476,2.8726351073756895,3.2305129492216516
2020-01-02 18:00:00,201.0182924399377,27.59554566158318,55.05471905819785,3.9334610271475228,5.9454928186421645
2020-01-02 19:00:00,200.12894422261897,27.573804157261275,63.05413849745566,0.0,4.491051535841918
2020-01-02 20:00:00,194.27977568047402,26.999425336684126,57.05129311165963,0.0,4.960107807785077
2020-01-02 21:00:00,198.11108146785722,25.247830547975646,54.15579673265602,0.0,2.8942620254126363
2020-01-02 22:00:00,199.44501934106196,23.87692147119672,64.4059319920491,0.0,4.679531177286528
2020-01-02 23:00:00,207.0717286842551,25.315995611771232,58.48830652807288,25.92350096505588,5.808486672000769
2020-01-03 00:00:00,203.5421068923539,26.209908661696367,64.05512067880882,50.616388995006474,3.0691559489453106
2020-01-03 01:00:00,193.0467059559057,22.46556711545602,57.67366879710186,35.06151206901528,4.97035735436864
2020-01-03 02:00:00,203.52021112758715,25.074538693666327,55.49759590519272,17.650800761718692,4.403391136150762
2020-01-03 03:00:00,200.01225754896498,23.736180462364416,59.4716668826914,7.705303917025926,5.85071679413596
2020-01-03 04:00:00,198.59092960536827,27.42333228806859,56.82114225574506,11.451678199614172,4.639737185173807
2020-01-03 05:00:00,205.071784555276,24.303837726836512,61.66647624998976,17.469397346300898,5.587905660604233
2020-01-03 06:00:00,207.20625693897685,26.067299526757118,62.49074169307641,37.035739535329455,5.747905983850473
2020-01-03 07:00:00,206.7455087117116,24.018422370592216,63.25995253105838,6.749118044552956,4.790422403011976
2020-01-03 08:00:00,197.93086172684207,28.62146545967201,59.54453236717658,16.99491587615357,5.617825452073076
2020-01-03 09:00:00,200.61872099072545,22.032156539182107,64.62895733871153,18.23890729963016,4.8746958211338045
2020-01-03 10:00:00,203.85892571726552,26.39295451925046,57.71346643325264,16.68276037660811,5.47516755482314
2020-01-03 11:00:00,207.11815191243232,22.894361526400047,60.907365798828046,0.0,4.185786508512294
2020-01-03 12:00:00,199.8823646935691,24.437814400029897,60.09854232164272,15.406522706354197,4.192885773741097
2020-01-03 13:00:00,201.3877423579786,25.876455681686878,66.44005293042059,4.939712192582002,3.9730234194137646
2020-01-03 14:00:00,196.82215534545162,25.982398641464847,64.15412106489293,41.64223317484449,5.404860325102886
2020-01-03 15:00:00,196.41058154812953,25.93782029232695,60.63575679178785,24.771268799331253,6.350616620094273
2020-01-03 16:00:00,206.492019575638,25.790386645780487,61.14318041996726,30.52469308673639,6.107165096462934
2020-01-03 17:00:00,209.24835760698568,24.210801311761294,65.16313287386119,10.80955239328628,4.907370967561653
2020-01-03 18:00:00,202.14486492530395,25.17398437459167,58.310195121199406,15.465275752707623,4.988055043982953
2020-01-03 19:00:00,207.56032902366078,25.57295994756791,54.47431805170423,40.675666597393345,5.972564593605511
2020-01-03 20:00:00,204.3885844556993,25.90801330794573,57.67911225858649,30.7941183043866,6.473039214463772
2020-01-03 21:00:00,199.39253601233892,25.393531868406566,59.347129621310486,25.066845239918198,3.000710324656452
2020-01-03 22:00:00,204.46283378986448,26.99167365155449,64.68146144376935,34.58552662636821,4.652672291008964
2020-01-03 23:00:00,210.38374995711038,25.7268664370229,63.71505549062282,41.05813330318399,5.317730682562962
2020-01-04 00:00:00,202.55213854066972,25.950343806268204,60.48470736267531,36.9188534503928,5.12265335765849
2020-01-04 01:00:00,210.59217873922518,24.78998623147273,62.0245837965685,32.53575635729918,5.094470295751813
2020-01-04 02:00:00,189.70791663969047,23.45800581030302,58.506686107099995,33.79558792618529,7.074706258912774
2020-01-04 03:00:00,206.95382622163567,25.878545934396897,66.9075413532657,19.33942537052005,4.333034180418565
2020-01-04 04:00:00,203.31721028383186,27.992978239820765,64.2897561250828,24.887252235845484,4.5568176796048325
2020-01-04 05:00:00,201.4245890001162,26.473406357480552,60.81971110408704,30.033350988102164,4.213990448951257
2020-01-04 06:00:00,203.41606987555048,23.95829341847613,60.44679705442852,26.7049604598282,3.593262226020525
2020-01-04 07:00:00,193.0570509546569,27.230358413789506,62.78068794640008,28.84880389747116,4.516451896800535
